TYPEID,TIME,ACTIVITYID
33523,4200,4
33523,9600,5
33536,9000,1
33536,3150,3
33536,3150,4
33536,7200,5
33543,9000,1
33543,3150,3
33543,3150,4
33543,7200,5
33545,9000,1
33545,3150,3
33545,3150,4
33545,7200,5
33546,9000,1
33546,3150,3
33546,3150,4
33546,7200,5
33547,9000,1
33547,3150,3
33547,3150,4
33547,7200,5
33548,9000,1
33548,3150,3
33548,3150,4
33548,7200,5
33554,12000,1
33554,4200,3
33554,4200,4
33554,9600,5
33556,6000,1
33556,2100,3
33556,2100,4
33556,4800,5
33558,6000,1
33558,2100,3
33558,2100,4
33558,4800,5
33560,6000,1
33560,2100,3
33560,2100,4
33560,4800,5
33562,6000,1
33562,2100,3
33562,2100,4
33562,4800,5
33564,6000,1
33564,2100,3
33564,2100,4
33564,4800,5
33566,6000,1
33566,2100,3
33566,2100,4
33566,4800,5
33582,12000,1
33582,4200,3
33582,4200,4
33582,9600,5
33584,12000,1
33584,4200,3
33584,4200,4
33584,9600,5
33586,12000,1
33586,4200,3
33586,4200,4
33586,9600,5
33588,12000,1
33588,4200,3
33588,4200,4
33588,9600,5
33590,18000,1
33590,6300,3
33590,6300,4
33590,14400,5
33592,12000,1
33592,4200,3
33592,4200,4
33592,9600,5
33596,12000,1
33596,4200,3
33596,4200,4
33596,9600,5
33609,12000,1
33609,4200,3
33609,4200,4
33609,9600,5
33611,12000,1
33611,4200,3
33611,4200,4
33611,9600,5
33624,10,1
33624,6300,3
33624,6300,4
33624,8,5
33626,10,1
33626,6300,3
33626,6300,4
33626,8,5
33628,10,1
33628,6300,3
33628,6300,4
33628,8,5
33630,10,1
33630,6300,3
33630,6300,4
33630,8,5
33632,10,1
33632,6300,3
33632,6300,4
33632,8,5
33634,10,1
33634,6300,3
33634,6300,4
33634,8,5
33636,10,1
33636,6300,3
33636,6300,4
33636,8,5
33638,10,1
33638,6300,3
33638,6300,4
33638,8,5
33640,10,1
33640,4200,3
33640,4200,4
33640,8,5
33642,10,1
33642,4200,3
33642,4200,4
33642,8,5
33644,10,1
33644,4200,3
33644,4200,4
33644,8,5
33646,10,1
33646,4200,3
33646,4200,4
33646,8,5
33648,10,1
33648,4200,3
33648,4200,4
33648,8,5
33650,10,1
33650,4200,3
33650,4200,4
33650,8,5
33652,10,1
33652,4200,3
33652,4200,4
33652,8,5
33654,10,1
33654,4200,3
33654,4200,4
33654,8,5
33656,10,1
33656,2100,3
33656,2100,4
33656,8,5
33658,10,1
33658,2100,3
33658,2100,4
33658,8,5
33660,10,1
33660,2100,3
33660,2100,4
33660,8,5
33662,10,1
33662,2100,3
33662,2100,4
33662,8,5
33664,10,1
33664,2100,3
33664,2100,4
33664,8,5
33666,10,1
33666,2100,3
33666,2100,4
33666,8,5
33668,10,1
33668,2100,3
33668,2100,4
33668,8,5
33670,10,1
33670,2100,3
33670,2100,4
33670,8,5
33672,900,1
33672,315,3
33672,315,4
33672,720,5
33672,23700,8
33674,120000,1
33674,42000,3
33674,42000,4
33674,96000,5
33676,240000,1
33676,84000,3
33676,84000,4
33676,192000,5
33678,6000,1
33678,2100,3
33678,2100,4
33678,4800,5
33682,12000,1
33682,4200,3
33682,4200,4
33682,9600,5
33684,10,1
33684,84000,3
33684,84000,4
33684,8,5
33686,10,1
33686,21000,3
33686,21000,4
33686,8,5
33688,10,1
33688,21000,3
33688,21000,4
33688,8,5
33690,10,1
33690,4200,3
33690,4200,4
33690,8,5
33692,10,1
33692,4200,3
33692,4200,4
33692,8,5
33694,10,1
33694,4200,3
33694,4200,4
33694,8,5
33696,10,1
33696,4200,3
33696,4200,4
33696,8,5
33698,120000,1
33698,42000,3
33698,42000,4
33698,96000,5
33701,6000,1
33701,2100,3
33701,2100,4
33701,4800,5
33703,6000,1
33703,2100,3
33703,2100,4
33703,4800,5
33705,600,1
33705,210,3
33705,210,4
33705,480,5
33705,15900,8
33707,300,1
33707,105,3
33707,105,4
33707,240,5
33707,7800,8
33709,4500,1
33709,1575,3
33709,1575,4
33709,3600,5
33711,3000,1
33711,1050,3
33711,1050,4
33711,2400,5
33713,1500,1
33713,525,3
33713,525,4
33713,1200,5
33817,6000,1
33817,2100,3
33817,2100,4
33817,4800,5
33819,12000,1
33819,4200,3
33819,4200,4
33819,9600,5
33821,18000,1
33821,6300,3
33821,6300,4
33821,14400,5
33823,900,1
33823,315,3
33823,315,4
33823,720,5
33823,13800,8
33825,2340,1
33825,819,3
33825,819,4
33825,1872,5
33868,12000,1
33868,4200,3
33868,4200,4
33868,9600,5
33870,10,1
33870,5250,3
33870,5250,4
33870,8,5
33872,10,1
33872,5250,3
33872,5250,4
33872,8,5
33874,10,1
33874,5250,3
33874,5250,4
33874,8,5
33876,10,1
33876,5250,3
33876,5250,4
33876,8,5
33878,10,1
33878,3150,3
33878,3150,4
33878,8,5
33880,10,1
33880,3150,3
33880,3150,4
33880,8,5
33882,10,1
33882,3150,3
33882,3150,4
33882,8,5
33884,10,1
33884,3150,3
33884,3150,4
33884,8,5
33891,1500,1
33891,525,3
33891,525,4
33891,1200,5
33891,81300,8
33893,15000,1
33893,5250,3
33893,5250,4
33893,12000,5
33895,3000,1
33895,1050,3
33895,1050,4
33895,2400,5
33895,178800,8
33897,30000,1
33897,10500,3
33897,10500,4
33897,24000,5
33899,4500,1
33899,1575,3
33899,1575,4
33899,3600,5
33899,23400,8
33901,45000,1
33901,15750,3
33901,15750,4
33901,36000,5
33903,6000,1
33903,2100,3
33903,2100,4
33903,4800,5
33903,30900,8
33905,60000,1
33905,21000,3
33905,21000,4
33905,48000,5
33916,1800,1
33916,630,3
33916,630,4
33916,1440,5
33982,900,1
33982,315,3
33982,315,4
33982,720,5
33984,900,1
33984,315,3
33984,315,4
33984,720,5
33986,900,1
33986,315,3
33986,315,4
33986,720,5
